order_id,customer_id,order_date,status
2707,3186,2023-05-01,Processing
2708,26,2023-09-16,Returned
2709,1807,2023-07-29,Completed
2710,4158,2023-11-06,Cancelled
2711,4325,2023-10-23,Completed
2712,4703,2023-07-13,Returned
2713,3660,2023-03-09,Completed
2714,1526,2023-04-24,Returned
2715,761,2023-08-08,Completed
2716,595,2023-08-08,Processing
2717,1056,2023-08-06,Processing
2718,1855,2023-08-25,Cancelled
2719,3084,2023-10-25,Cancelled
2720,3917,2023-04-04,Returned
2721,3676,2023-09-10,Returned
2722,2049,2023-12-23,Returned
2723,1459,2023-08-03,Completed
2724,1220,2023-09-15,Completed
2725,4229,2023-12-13,Completed
2726,4182,2023-08-28,Cancelled
2727,1500,2023-11-11,Returned
2728,1831,2023-08-02,Completed
2729,3396,2023-04-08,Cancelled
2730,1204,2023-01-16,Processing
2731,4271,2023-06-03,Returned
2732,2811,2023-01-16,Processing
2733,3093,2023-07-17,Cancelled
2734,3045,2023-04-18,Returned
2735,4674,2023-01-23,Completed
2736,3515,2023-02-11,Cancelled
2737,1799,2023-02-06,Processing
2738,2576,2023-11-24,Processing
2739,145,2023-06-14,Processing
2740,4858,2023-04-26,Cancelled
2741,3927,2023-05-30,Cancelled
2742,1378,2023-01-06,Returned
2743,3147,2023-02-01,Returned
2744,1826,2023-05-25,Processing
2745,794,2023-10-21,Cancelled
2746,1602,2023-10-20,Returned
2747,4415,2023-06-26,Cancelled
2748,1111,2023-06-26,Completed
2749,4054,2023-03-02,Cancelled
2750,4794,2023-03-18,Processing
2751,3938,2023-03-27,Cancelled
2752,3964,2023-07-10,Processing
2753,4943,2023-01-07,Returned
2754,783,2023-03-26,Returned
2755,1117,2023-09-19,Returned
2756,1751,2023-09-16,Completed
2757,2577,2023-02-16,Processing
2758,4028,2023-12-07,Completed
2759,3337,2023-04-04,Completed
2760,4388,2023-08-12,Returned
2761,1488,2023-10-06,Processing
2762,3876,2023-01-03,Cancelled
2763,3632,2023-05-09,Cancelled
2764,4193,2023-11-19,Processing
2765,3959,2023-09-06,Cancelled
2766,3398,2023-08-17,Returned
2767,74,2023-11-23,Returned
2768,1360,2023-05-11,Completed
2769,1092,2023-08-16,Returned
2770,4854,2023-06-26,Cancelled
2771,1942,2023-11-19,Completed
2772,3149,2023-11-07,Processing
2773,4304,2023-01-31,Processing
2774,1245,2023-03-07,Completed
2775,1286,2023-07-25,Returned
2776,4506,2023-04-11,Completed
2777,3037,2023-11-16,Completed
2778,771,2023-01-31,Returned
2779,1844,2023-07-10,Processing
2780,74,2023-03-07,Completed
2781,1661,2023-10-30,Processing
2782,4350,2023-08-23,Cancelled
2783,820,2023-10-05,Returned
2784,3819,2023-07-21,Cancelled
2785,332,2023-12-16,Processing
2786,1422,2023-08-13,Cancelled
2787,3656,2023-03-24,Cancelled
2788,4932,2023-02-15,Cancelled
2789,1692,2023-03-30,Completed
2790,4551,2023-07-05,Completed
2791,4409,2023-07-08,Returned
2792,228,2023-09-03,Processing
2793,2882,2023-02-15,Processing
2794,4954,2023-09-14,Returned
2795,2866,2023-12-18,Processing
2796,2576,2023-03-02,Processing
2797,4523,2023-04-15,Cancelled
2798,465,2023-12-03,Cancelled
2799,278,2023-01-14,Processing
2800,4115,2023-10-28,Returned
2801,66,2023-03-18,Returned
2802,4263,2023-08-18,Processing
2803,403,2023-06-16,Returned
2804,3984,2023-03-07,Returned
2805,4505,2023-02-01,Cancelled
2806,3479,2023-04-06,Returned
2807,3445,2023-02-27,Completed
2808,4693,2023-04-14,Cancelled
2809,4420,2023-11-08,Completed
2810,3040,2023-05-14,Processing
2811,1438,2023-08-05,Returned
2812,429,2023-03-08,Completed
2813,2683,2023-06-27,Returned
2814,2778,2023-09-04,Completed
2815,3379,2023-10-21,Cancelled
2816,393,2023-08-23,Processing
2817,4542,2023-05-11,Completed
2818,342,2023-04-22,Cancelled
2819,133,2023-02-23,Processing
2820,265,2023-10-17,Completed
2821,4189,2023-08-27,Completed
2822,1686,2023-08-28,Cancelled
2823,1435,2023-10-22,Processing
2824,1661,2023-04-22,Processing
2825,3818,2023-03-29,Cancelled
2826,2355,2023-08-16,Returned
2827,266,2023-10-31,Cancelled
2828,4742,2023-11-01,Processing
2829,1137,2023-10-17,Cancelled
2830,4550,2023-07-27,Returned
2831,4927,2023-12-22,Cancelled
2832,1391,2023-10-01,Cancelled
2833,1113,2023-03-11,Completed
2834,2235,2023-08-08,Returned
2835,2867,2023-08-19,Processing
2836,3069,2023-10-17,Returned
2837,2180,2023-11-03,Processing
2838,4968,2023-12-27,Processing
2839,635,2023-12-15,Completed
2840,3632,2023-09-12,Returned
2841,1400,2023-05-22,Completed
2842,4787,2023-03-10,Cancelled
2843,2740,2023-03-30,Returned
2844,3171,2023-12-25,Cancelled
2845,1866,2023-05-16,Returned
2846,1956,2023-05-23,Processing
2847,4678,2023-12-05,Cancelled
2848,2219,2023-07-06,Returned
2849,1390,2023-01-11,Returned
2850,4880,2023-05-28,Cancelled
2851,3131,2023-10-19,Completed
2852,4277,2023-12-04,Returned
2853,4115,2023-02-07,Completed
2854,1250,2023-12-11,Completed
2855,3167,2023-07-27,Completed
2856,1246,2023-07-29,Completed
2857,54,2023-01-01,Completed
2858,2911,2023-12-26,Processing
2859,2397,2023-03-06,Completed
2860,443,2023-01-01,Processing
2861,4676,2023-08-31,Returned
2862,3612,2023-11-12,Processing
2863,4378,2023-01-25,Processing
2864,2408,2023-12-13,Completed
2865,823,2023-02-19,Returned
2866,3703,2023-12-14,Returned
2867,2940,2023-08-29,Returned
2868,4737,2023-02-01,Cancelled
2869,1032,2023-02-02,Processing
2870,2017,2023-07-19,Completed
2871,563,2023-08-22,Cancelled
2872,2539,2023-01-26,Completed
2873,341,2023-02-11,Cancelled
2874,4568,2023-03-02,Returned
2875,3776,2023-02-10,Cancelled
2876,2297,2023-05-10,Returned
2877,235,2023-12-21,Cancelled
2878,1117,2023-12-20,Completed
2879,1909,2023-07-17,Completed
2880,1418,2023-10-14,Cancelled
2881,4920,2023-05-31,Processing
2882,1292,2023-07-23,Processing
2883,3489,2023-07-01,Cancelled
2884,4728,2023-07-26,Processing
2885,3655,2023-05-27,Completed
2886,529,2023-07-23,Processing
2887,3325,2023-02-17,Cancelled
2888,1981,2023-09-15,Processing
2889,2940,2023-05-19,Cancelled
2890,1330,2023-06-21,Completed
2891,1234,2023-04-11,Returned
2892,1754,2023-07-06,Completed
2893,2801,2023-11-11,Completed
2894,2934,2023-10-21,Cancelled
2895,2760,2023-12-29,Completed
2896,2776,2023-01-21,Completed
2897,3488,2023-10-25,Processing
2898,3851,2023-01-10,Cancelled
2899,2528,2023-07-06,Processing
2900,4998,2023-05-13,Cancelled
2901,891,2023-02-02,Processing
2902,2066,2023-03-10,Processing
2903,1189,2023-03-21,Returned
2904,4298,2023-07-10,Completed
2905,741,2023-04-11,Processing
2906,1370,2023-10-12,Returned
2907,1390,2023-08-09,Processing
2908,2001,2023-02-22,Processing
2909,1472,2023-06-09,Returned
2910,1537,2023-02-11,Returned
2911,319,2023-02-16,Returned
2912,2265,2023-06-08,Completed
2913,1895,2023-07-03,Completed
2914,3712,2023-09-03,Processing
2915,4820,2023-01-11,Completed
2916,2823,2023-06-03,Returned
2917,4509,2023-08-08,Cancelled
2918,1276,2023-06-04,Completed
2919,3084,2023-12-05,Returned
2920,401,2023-12-31,Returned
2921,724,2023-10-10,Returned
2922,2330,2023-07-06,Returned
2923,1136,2023-03-03,Processing
2924,2771,2023-05-28,Returned
2925,4847,2023-05-24,Returned
2926,268,2023-04-13,Processing
2927,570,2023-10-27,Completed
2928,2557,2023-04-03,Cancelled
2929,1974,2023-10-13,Processing
2930,546,2023-04-29,Processing
2931,2823,2023-01-29,Completed
2932,4461,2023-01-30,Completed
2933,4643,2023-12-26,Returned
2934,271,2023-10-15,Completed
2935,739,2023-05-18,Cancelled
2936,1258,2023-02-20,Processing
2937,59,2023-10-19,Cancelled
2938,4182,2023-08-22,Returned
2939,4859,2023-02-24,Cancelled
2940,390,2023-10-19,Returned
2941,719,2023-08-28,Cancelled
2942,4245,2023-11-08,Processing
2943,4679,2023-02-05,Cancelled
2944,121,2023-03-30,Completed
2945,2653,2023-07-31,Cancelled
2946,2304,2023-11-14,Processing
2947,4862,2023-12-31,Returned
2948,2912,2023-09-02,Cancelled
2949,800,2023-03-28,Cancelled
2950,3381,2023-08-28,Completed
2951,2107,2023-11-16,Returned
2952,1110,2023-07-07,Returned
2953,1251,2023-02-26,Returned
2954,2641,2023-04-23,Processing
2955,1650,2023-08-11,Processing
2956,1346,2023-03-11,Completed
2957,2957,2023-08-15,Cancelled
2958,2447,2023-09-13,Processing
2959,4995,2023-06-29,Returned
2960,3365,2023-07-03,Cancelled
2961,485,2023-07-10,Cancelled
2962,803,2023-08-20,Cancelled
2963,1716,2023-10-03,Completed
2964,1916,2023-08-21,Processing
2965,3484,2023-02-23,Processing
2966,1758,2023-09-14,Cancelled
2967,1810,2023-03-31,Completed
2968,3008,2023-08-14,Completed
2969,3226,2023-09-04,Processing
2970,3496,2023-05-31,Processing
2971,2321,2023-04-23,Completed
2972,1671,2023-09-26,Returned
2973,4616,2023-06-06,Completed
2974,1152,2023-12-13,Returned
2975,4748,2023-12-17,Processing
2976,2224,2023-10-26,Completed
2977,2668,2023-06-08,Completed
2978,211,2023-11-26,Completed
2979,2495,2023-08-13,Completed
2980,4682,2023-01-14,Cancelled
2981,4263,2023-12-21,Cancelled
2982,2508,2023-04-19,Processing
2983,2964,2023-04-06,Processing
2984,3429,2023-07-14,Completed
2985,3376,2023-02-27,Cancelled
2986,3956,2023-12-18,Processing
2987,3706,2023-10-21,Returned
2988,3406,2023-06-03,Cancelled
2989,4039,2023-03-05,Cancelled
2990,1053,2023-06-07,Cancelled
2991,714,2023-09-22,Completed
2992,2889,2023-05-01,Returned
2993,688,2023-10-15,Completed
2994,330,2023-01-11,Processing
2995,1747,2023-08-02,Returned
2996,1208,2023-06-11,Completed
2997,2143,2023-04-15,Cancelled
2998,785,2023-05-27,Returned
2999,2697,2023-07-01,Cancelled
3000,3821,2023-12-04,Processing
3001,3719,2023-02-06,Returned
3002,2694,2023-03-23,Processing
3003,626,2023-01-12,Processing
3004,4235,2023-01-04,Processing
3005,3709,2023-02-12,Returned
3006,762,2023-02-20,Processing
3007,3980,2023-09-18,Completed
3008,3530,2023-05-14,Completed
3009,1556,2023-03-28,Processing
3010,3634,2023-12-28,Cancelled
3011,676,2023-02-25,Processing
3012,4188,2023-08-05,Processing
3013,37,2023-03-09,Cancelled
3014,3837,2023-12-18,Returned
3015,1788,2023-02-13,Returned
3016,2728,2023-05-23,Processing
3017,3881,2023-12-12,Completed
3018,1895,2023-02-11,Completed
3019,137,2023-05-19,Completed
3020,3077,2023-03-14,Processing
3021,3884,2023-09-24,Completed
3022,662,2023-07-13,Completed
3023,1811,2023-06-04,Returned
3024,415,2023-09-03,Processing
3025,343,2023-11-10,Returned
3026,2730,2023-08-06,Cancelled
3027,3451,2023-09-10,Returned
3028,3666,2023-10-04,Processing
3029,3738,2023-10-04,Completed
3030,3898,2023-03-13,Processing
3031,4242,2023-05-09,Returned
3032,4419,2023-12-24,Processing
3033,2170,2023-07-05,Processing
3034,1879,2023-01-13,Returned
3035,3971,2023-11-25,Returned
3036,4697,2023-08-08,Cancelled
3037,4571,2023-01-06,Cancelled
3038,2618,2023-08-27,Returned
3039,1516,2023-04-22,Processing
3040,575,2023-08-16,Returned
3041,4443,2023-01-17,Completed
3042,2868,2023-03-14,Cancelled
3043,3545,2023-01-12,Completed
3044,4478,2023-03-27,Processing
3045,72,2023-06-29,Completed
3046,2569,2023-05-02,Returned
3047,3438,2023-07-23,Returned
3048,2981,2023-03-11,Returned
3049,1118,2023-04-18,Completed
3050,2387,2023-07-20,Completed
3051,3509,2023-02-21,Completed
3052,1360,2023-02-06,Returned
3053,4760,2023-04-27,Returned
3054,1516,2023-09-16,Returned
3055,40,2023-09-21,Completed
3056,1383,2023-10-30,Completed
3057,2031,2023-03-05,Processing
3058,2622,2023-02-11,Cancelled
3059,1901,2023-02-12,Returned
3060,2218,2023-05-05,Completed
3061,4797,2023-09-27,Cancelled
3062,4607,2023-12-13,Completed
3063,1284,2023-08-21,Completed
3064,584,2023-05-12,Returned
3065,459,2023-01-02,Cancelled
3066,2266,2023-04-25,Completed
3067,2667,2023-01-01,Cancelled
3068,816,2023-11-27,Cancelled
3069,2512,2023-03-06,Returned
3070,247,2023-05-05,Cancelled
3071,4826,2023-09-13,Processing
3072,417,2023-11-18,Processing
3073,4464,2023-05-23,Returned
3074,3718,2023-11-24,Returned
3075,108,2023-09-03,Processing
3076,2632,2023-04-26,Returned
3077,839,2023-10-30,Cancelled
3078,4514,2023-03-31,Completed
3079,4917,2023-10-23,Returned
3080,1422,2023-02-11,Processing
3081,4779,2023-02-04,Completed
3082,3913,2023-02-10,Cancelled
3083,256,2023-12-07,Completed
3084,2828,2023-05-04,Processing
3085,838,2023-02-26,Completed
3086,2963,2023-10-21,Processing
3087,2283,2023-08-23,Returned
3088,553,2023-04-06,Returned
3089,181,2023-11-15,Processing
3090,4253,2023-12-09,Returned
3091,1478,2023-05-12,Cancelled
3092,571,2023-06-25,Completed
3093,4953,2023-02-21,Processing
3094,1728,2023-02-07,Processing
3095,592,2023-12-09,Processing
3096,4517,2023-01-05,Cancelled
3097,2261,2023-08-01,Cancelled
3098,2948,2023-04-30,Cancelled
3099,348,2023-11-22,Processing
3100,166,2023-07-28,Cancelled
3101,4444,2023-08-05,Returned
3102,2897,2023-01-24,Completed
3103,4494,2023-12-08,Returned
3104,583,2023-07-24,Returned
3105,3507,2023-08-14,Cancelled
3106,4404,2023-08-06,Processing
3107,3039,2023-07-30,Returned
3108,2846,2023-01-26,Completed
3109,2767,2023-09-09,Cancelled
3110,4195,2023-01-03,Returned
3111,1266,2023-01-02,Cancelled
3112,4254,2023-04-02,Completed
3113,4650,2023-01-02,Cancelled
3114,4747,2023-05-30,Processing
3115,2968,2023-03-12,Returned
3116,2275,2023-01-04,Returned
3117,2471,2023-02-07,Processing
3118,2291,2023-12-25,Completed
3119,2578,2023-03-11,Completed
3120,3661,2023-07-20,Cancelled
3121,1069,2023-11-04,Returned
3122,2737,2023-09-09,Completed
3123,4830,2023-10-14,Processing
3124,1951,2023-10-19,Processing
3125,92,2023-06-03,Processing
3126,3094,2023-05-13,Completed
3127,2220,2023-03-15,Processing
3128,1388,2023-10-01,Returned
3129,4275,2023-09-28,Completed
3130,2286,2023-07-04,Completed
3131,3207,2023-12-19,Returned
3132,2925,2023-01-05,Processing
3133,280,2023-10-20,Completed
3134,1619,2023-12-26,Returned
3135,2788,2023-03-27,Returned
3136,371,2023-08-02,Cancelled
3137,3184,2023-01-15,Processing
3138,3835,2023-09-30,Processing
3139,1704,2023-02-20,Returned
3140,2269,2023-09-10,Completed
3141,304,2023-02-14,Cancelled
3142,3775,2023-07-10,Cancelled
3143,1349,2023-05-02,Completed
3144,2423,2023-07-06,Cancelled
3145,3629,2023-08-02,Completed
3146,2429,2023-05-29,Cancelled
3147,3034,2023-06-19,Completed
3148,669,2023-07-28,Returned
3149,500,2023-03-23,Returned
3150,1415,2023-07-15,Cancelled
3151,530,2023-09-03,Cancelled
3152,3622,2023-12-11,Returned
3153,3457,2023-12-23,Processing
3154,755,2023-02-09,Completed
3155,2348,2023-06-17,Processing
3156,4911,2023-02-12,Cancelled
3157,727,2023-11-25,Returned
3158,4827,2023-07-30,Cancelled
3159,4924,2023-06-28,Processing
3160,2650,2023-01-23,Returned
3161,2047,2023-04-05,Returned
3162,2816,2023-06-09,Returned
3163,875,2023-09-01,Completed
3164,3280,2023-01-17,Cancelled
3165,2985,2023-04-22,Processing
3166,2179,2023-04-13,Completed
3167,3808,2023-11-10,Processing
3168,608,2023-03-27,Completed
3169,635,2023-02-04,Returned
3170,4580,2023-01-30,Completed
3171,2728,2023-07-11,Cancelled
3172,1075,2023-06-28,Cancelled
3173,1915,2023-04-14,Processing
3174,589,2023-06-14,Returned
3175,3232,2023-05-02,Returned
3176,2305,2023-05-14,Processing
3177,3839,2023-10-17,Cancelled
3178,1974,2023-11-08,Cancelled
3179,2056,2023-08-12,Processing
3180,3481,2023-01-25,Returned
3181,2080,2023-01-13,Processing
3182,3053,2023-11-15,Processing
3183,4483,2023-08-18,Completed
3184,1252,2023-04-12,Processing
3185,3796,2023-07-22,Cancelled
3186,3823,2023-09-24,Processing
3187,4303,2023-12-31,Returned
3188,3390,2023-08-10,Returned
3189,1781,2023-04-14,Cancelled
3190,2605,2023-04-21,Returned
3191,3689,2023-03-10,Processing
3192,4889,2023-12-24,Cancelled
3193,1725,2023-09-15,Returned
3194,2785,2023-06-17,Processing
3195,3720,2023-10-20,Returned
3196,1678,2023-02-18,Completed
3197,449,2023-09-07,Returned
3198,4688,2023-11-27,Cancelled
3199,82,2023-03-16,Processing
3200,1407,2023-07-20,Processing
3201,1481,2023-02-03,Cancelled
3202,1080,2023-11-10,Completed
3203,3599,2023-04-21,Processing
3204,4515,2023-12-18,Cancelled
3205,4184,2023-11-12,Returned
3206,3681,2023-08-25,Completed
3207,2704,2023-02-01,Cancelled
3208,4311,2023-07-28,Returned
3209,3757,2023-05-12,Processing
3210,1759,2023-04-16,Processing
3211,2600,2023-02-02,Completed
3212,2551,2023-02-12,Returned
3213,3854,2023-04-17,Cancelled
3214,2747,2023-09-22,Processing
3215,2293,2023-08-14,Cancelled
3216,1502,2023-06-28,Cancelled
3217,4405,2023-08-10,Cancelled
3218,231,2023-05-05,Completed
3219,4251,2023-10-03,Cancelled
3220,1199,2023-06-16,Completed
3221,115,2023-05-31,Completed
3222,1414,2023-02-10,Returned
3223,4407,2023-10-27,Processing
3224,993,2023-02-04,Cancelled
3225,2348,2023-11-10,Returned
3226,1042,2023-10-31,Returned
3227,12,2023-08-19,Returned
3228,3677,2023-08-03,Returned
3229,4826,2023-11-10,Returned
3230,3066,2023-04-11,Cancelled
3231,2037,2023-02-26,Returned
3232,3047,2023-08-03,Processing
3233,2351,2023-06-05,Completed
3234,541,2023-03-05,Completed
3235,2861,2023-03-03,Processing
3236,77,2023-12-05,Cancelled
3237,3068,2023-03-03,Completed
3238,24,2023-04-04,Processing
3239,676,2023-12-07,Processing
3240,2395,2023-01-26,Returned
3241,4268,2023-05-01,Completed
3242,3399,2023-02-19,Returned
3243,2760,2023-09-09,Cancelled
3244,489,2023-02-05,Completed
3245,1486,2023-10-16,Completed
3246,3660,2023-04-10,Processing
3247,3236,2023-11-20,Completed
3248,2420,2023-11-25,Cancelled
3249,3496,2023-05-16,Cancelled
3250,757,2023-07-13,Completed
3251,2525,2023-08-09,Processing
3252,4251,2023-10-06,Cancelled
3253,257,2023-11-22,Returned
3254,1780,2023-02-24,Cancelled
3255,4770,2023-04-20,Completed
3256,2116,2023-05-29,Returned
3257,3349,2023-09-22,Completed
3258,4769,2023-06-11,Completed
3259,1473,2023-07-06,Completed
3260,259,2023-05-09,Processing
3261,4076,2023-04-18,Processing
3262,307,2023-03-09,Cancelled
3263,1119,2023-03-07,Completed
3264,3018,2023-05-24,Returned
3265,4342,2023-02-22,Returned
3266,2781,2023-05-08,Returned
3267,1659,2023-11-17,Processing
3268,187,2023-07-26,Processing
3269,1798,2023-11-16,Completed
3270,925,2023-08-04,Returned
3271,785,2023-03-09,Returned
3272,3445,2023-03-03,Processing
3273,3197,2023-07-29,Processing
3274,1361,2023-12-03,Returned
3275,341,2023-11-23,Returned
3276,563,2023-02-21,Cancelled
3277,4747,2023-04-26,Processing
3278,3000,2023-03-06,Completed
3279,1194,2023-05-10,Completed
3280,3111,2023-06-26,Returned
3281,69,2023-10-05,Processing
3282,2429,2023-06-12,Completed
3283,3599,2023-11-28,Processing
3284,2373,2023-06-01,Returned
3285,4557,2023-12-16,Returned
3286,844,2023-08-24,Returned
3287,574,2023-06-07,Processing
3288,4215,2023-11-23,Completed
3289,2597,2023-04-16,Cancelled
3290,4742,2023-11-02,Completed
3291,1479,2023-09-12,Processing
3292,2074,2023-12-24,Completed
3293,1514,2023-04-23,Cancelled
3294,969,2023-01-30,Completed
3295,2197,2023-01-12,Cancelled
3296,1512,2023-06-26,Processing
3297,655,2023-12-04,Returned
3298,2993,2023-02-15,Cancelled
3299,4651,2023-06-20,Processing
3300,4521,2023-05-10,Returned
3301,293,2023-09-02,Cancelled
3302,2602,2023-12-19,Returned
3303,4527,2023-07-22,Completed
3304,4413,2023-08-14,Processing
3305,4494,2023-03-21,Processing
3306,1589,2023-11-06,Processing
3307,596,2023-02-04,Processing
3308,2594,2023-02-21,Cancelled
3309,2124,2023-06-10,Completed
3310,1944,2023-03-25,Returned
3311,916,2023-11-24,Processing
3312,3870,2023-01-26,Processing
3313,2795,2023-08-13,Cancelled
3314,3079,2023-11-13,Cancelled
3315,976,2023-06-03,Cancelled
3316,1076,2023-10-20,Completed
3317,2990,2023-04-05,Returned
3318,3468,2023-08-13,Completed
3319,1452,2023-09-24,Processing
3320,3824,2023-02-10,Cancelled
3321,3933,2023-05-13,Processing
3322,2029,2023-03-07,Returned
3323,363,2023-07-29,Returned
3324,2430,2023-06-02,Completed
3325,3633,2023-06-21,Completed
3326,2319,2023-11-21,Cancelled
3327,3086,2023-02-28,Cancelled
3328,2346,2023-07-03,Processing
3329,3599,2023-06-29,Cancelled
3330,4330,2023-11-18,Cancelled
3331,1732,2023-11-20,Processing
3332,27,2023-01-12,Returned
3333,93,2023-03-09,Cancelled
3334,2665,2023-11-25,Cancelled
3335,309,2023-07-21,Processing
3336,52,2023-01-06,Processing
3337,319,2023-01-15,Processing
3338,1993,2023-02-11,Processing
3339,4277,2023-01-31,Processing
3340,3892,2023-06-30,Cancelled
3341,4743,2023-09-19,Completed
3342,3957,2023-10-16,Completed
3343,2693,2023-01-21,Completed
3344,3019,2023-07-01,Cancelled
3345,2025,2023-07-03,Returned
3346,4432,2023-09-01,Cancelled
3347,1526,2023-12-16,Completed
3348,1279,2023-05-29,Completed
3349,514,2023-09-13,Processing
3350,4338,2023-04-10,Processing
3351,1734,2023-02-24,Processing
3352,3371,2023-07-05,Cancelled
3353,3922,2023-11-16,Returned
3354,2501,2023-03-27,Returned
3355,3465,2023-06-23,Processing
3356,2260,2023-01-22,Returned
3357,4764,2023-09-01,Completed
3358,4690,2023-03-01,Completed
3359,2660,2023-04-14,Processing
3360,256,2023-05-19,Processing
3361,1503,2023-10-30,Processing
3362,4657,2023-06-08,Returned
3363,2111,2023-08-20,Cancelled
3364,407,2023-03-18,Processing
3365,2850,2023-01-18,Returned
3366,3177,2023-01-22,Processing
3367,1861,2023-07-03,Cancelled
3368,4355,2023-05-25,Processing
3369,723,2023-02-07,Completed
3370,1283,2023-10-08,Processing
3371,614,2023-10-15,Completed
3372,3332,2023-05-23,Completed
3373,3117,2023-01-13,Returned
3374,1979,2023-07-05,Returned
3375,813,2023-09-24,Completed
3376,1787,2023-09-26,Completed
3377,331,2023-04-07,Processing
3378,2213,2023-12-23,Processing
3379,1217,2023-10-21,Completed
3380,4483,2023-01-01,Returned
3381,3338,2023-10-22,Processing
3382,2376,2023-01-27,Processing
3383,1241,2023-02-05,Processing
3384,320,2023-06-09,Returned
3385,4495,2023-01-31,Completed
3386,1915,2023-05-07,Processing
3387,4201,2023-09-19,Returned
3388,4792,2023-12-11,Returned
3389,330,2023-07-29,Returned
3390,660,2023-05-30,Returned
3391,3689,2023-01-31,Processing
3392,3119,2023-04-10,Completed
3393,4917,2023-11-25,Completed
3394,1973,2023-10-29,Returned
3395,1794,2023-12-19,Completed
3396,3219,2023-08-07,Processing
3397,4558,2023-09-10,Completed
3398,2534,2023-06-20,Completed
3399,2458,2023-09-14,Cancelled
3400,3101,2023-02-26,Completed
3401,4367,2023-01-09,Completed
3402,2734,2023-01-05,Returned
3403,4481,2023-12-01,Returned
3404,4156,2023-04-24,Cancelled
3405,220,2023-09-22,Processing
3406,2819,2023-06-22,Cancelled
3407,1907,2023-08-08,Completed
3408,2612,2023-07-24,Completed
3409,2594,2023-01-24,Processing
3410,96,2023-06-19,Processing
3411,989,2023-04-13,Returned
3412,1113,2023-03-01,Completed
3413,2279,2023-03-27,Completed
3414,246,2023-09-12,Completed
3415,2159,2023-06-14,Completed
3416,4330,2023-06-16,Completed
3417,3350,2023-03-25,Completed
3418,2726,2023-07-21,Completed
3419,4078,2023-03-31,Completed
3420,4899,2023-03-30,Returned
3421,2667,2023-04-30,Cancelled
3422,3200,2023-06-05,Completed
3423,2755,2023-07-07,Returned
3424,1418,2023-07-07,Completed
3425,655,2023-09-19,Processing
3426,2443,2023-02-21,Completed
3427,111,2023-05-20,Cancelled
3428,90,2023-01-19,Returned
3429,763,2023-03-16,Processing
3430,3173,2023-08-18,Processing
3431,2180,2023-05-10,Completed
3432,2505,2023-02-24,Cancelled
3433,1465,2023-09-28,Cancelled
3434,98,2023-04-10,Completed
3435,293,2023-03-10,Completed
3436,1840,2023-10-26,Returned
3437,1735,2023-01-17,Returned
3438,2620,2023-12-20,Completed
3439,4748,2023-04-26,Completed
3440,2197,2023-06-01,Processing
3441,3467,2023-11-26,Cancelled
3442,1907,2023-04-26,Returned
3443,1722,2023-01-30,Completed
3444,3692,2023-11-19,Completed
3445,1817,2023-02-20,Returned
3446,253,2023-03-01,Processing
3447,4228,2023-08-17,Processing
3448,3520,2023-09-16,Completed
3449,1908,2023-12-26,Cancelled
3450,1911,2023-01-05,Cancelled
3451,2522,2023-01-28,Completed
3452,3850,2023-09-11,Returned
3453,1059,2023-12-30,Cancelled
3454,3539,2023-08-19,Returned
3455,2323,2023-12-23,Returned
3456,187,2023-07-19,Returned
3457,949,2023-11-28,Processing
3458,2291,2023-09-28,Cancelled
3459,4360,2023-12-05,Processing
3460,4618,2023-10-31,Cancelled
3461,4879,2023-02-15,Completed
3462,4631,2023-01-28,Returned
3463,210,2023-01-07,Cancelled
3464,2094,2023-08-20,Cancelled
3465,3539,2023-07-18,Completed
3466,1564,2023-04-04,Processing
3467,26,2023-03-23,Cancelled
3468,175,2023-03-29,Cancelled
3469,1335,2023-07-05,Processing
3470,322,2023-08-31,Processing
3471,4151,2023-03-09,Cancelled
3472,4048,2023-11-07,Processing
3473,3228,2023-07-06,Completed
3474,1873,2023-08-27,Completed
3475,2068,2023-08-06,Returned
3476,333,2023-04-18,Cancelled
3477,2992,2023-11-03,Completed
3478,911,2023-02-07,Completed
3479,4497,2023-12-15,Completed
3480,950,2023-10-03,Returned
3481,2076,2023-01-10,Processing
3482,2515,2023-01-26,Returned
3483,3332,2023-02-17,Returned
3484,3030,2023-12-13,Returned
3485,101,2023-01-14,Returned
3486,4647,2023-04-10,Cancelled
3487,2401,2023-07-06,Cancelled
3488,3372,2023-01-12,Completed
3489,2344,2023-10-06,Returned
3490,353,2023-12-07,Returned
3491,2956,2023-11-24,Completed
3492,1019,2023-06-16,Processing
3493,1180,2023-05-02,Cancelled
3494,3537,2023-04-05,Returned
3495,3651,2023-01-25,Processing
3496,2503,2023-01-17,Processing
3497,3820,2023-01-29,Returned
3498,980,2023-11-19,Returned
3499,4835,2023-12-07,Processing
3500,977,2023-11-09,Cancelled
3501,1372,2023-03-13,Cancelled
3502,2281,2023-09-27,Returned
3503,4577,2023-09-07,Returned
3504,108,2023-10-22,Completed
3505,973,2023-05-24,Completed
3506,1627,2023-10-01,Cancelled
3507,704,2023-08-11,Completed
3508,875,2023-03-16,Processing
3509,3810,2023-04-12,Processing
3510,2412,2023-01-20,Processing
3511,2108,2023-04-27,Processing
3512,3554,2023-06-23,Returned
3513,1274,2023-06-22,Processing
3514,560,2023-01-04,Cancelled
3515,117,2023-12-06,Completed
3516,4970,2023-05-28,Cancelled
3517,3047,2023-04-24,Returned
